run_id,batch_id,transaction_timestamp,payment_id,amount,card_network,card_isin,status,label,payment_type,co_badged_card_networks,is_eligible_for_debit_routing,saving_percentage,is_debit_routed,is_regulated
8ad09564-3cd7-4419-9b22-8c4b11786c27,46,2025-06-18T09:30:31.481Z,pay_zCsGQzdA63g2mSRXI2X3,48,Accel,500251,succeeded,Unregulated Debit,debit,"ACCEL, STAR, MASTERCARD",Yes,0.48,Yes,false
8ad09564-3cd7-4419-9b22-8c4b11786c27,46,2025-06-18T09:30:33.406Z,pay_xH5LWKTlY90XibFngt7N,18,Star,440000,succeeded,Regulated Debit,debit,"STAR, ACCEL, VISA",Yes,0.07,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,46,2025-06-18T09:30:35.538Z,pay_heqKaTMOGYt6Ipm6Q5iM,57,Accel,440000,succeeded,Regulated Debit,debit,"ACCEL, STAR, VISA",Yes,0.1,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,46,2025-06-18T09:30:37.691Z,pay_MdZpH7S2Vcdo3YVK1eAm,43,Accel,440000,succeeded,Regulated Debit,debit,"ACCEL, STAR, VISA",Yes,0.09,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,46,2025-06-18T09:30:39.443Z,pay_h6pAD8QN7dy32Yo601D2,97,Accel,440000,succeeded,Regulated Debit,debit,"ACCEL, STAR, VISA",Yes,0.12,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,47,2025-06-18T09:30:22.669Z,N/A,26,N/A,N/A,"FAILED_HS_HTTP_HTTP 429: ""<!DOCTYPE html>\n<html>\n<head>\n  <title>Rate Limit Exceeded</title>\n</head>\n<body>\n  <h1>Rate Limit Exceeded</h1>\n  <p>Too Many Requests - You have exceeded the rate limit. Please try again aft",Regulated Debit,debit,N/A,No,0,N/A,N/A
8ad09564-3cd7-4419-9b22-8c4b11786c27,47,2025-06-18T09:30:23.879Z,pay_pc8IWzcPoIKjFPfAbicW,97,Accel,440000,succeeded,Regulated Debit,debit,"ACCEL, STAR, VISA",Yes,0.12,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,47,2025-06-18T09:30:26.406Z,pay_SAivCcYGkihyek8w6scW,8,Star,440000,succeeded,Regulated Debit,debit,"STAR, VISA, ACCEL",Yes,0.1,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,47,2025-06-18T09:30:28.461Z,pay_9JhIiMfw66ROCDdTQi75,73,Mastercard,555555,succeeded,Credit,credit,N/A,No,0,No,N/A
8ad09564-3cd7-4419-9b22-8c4b11786c27,47,2025-06-18T09:30:30.086Z,pay_2tEB056WczmD9yclCC0R,17,Star,440000,succeeded,Regulated Debit,debit,"STAR, ACCEL, VISA",Yes,0.07,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,47,2025-06-18T09:30:31.896Z,pay_LD9Wwr1dmigT4xC6cBmb,33,Accel,440000,succeeded,Regulated Debit,debit,"ACCEL, STAR, VISA",Yes,0.08,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,47,2025-06-18T09:30:33.541Z,pay_V20mkkToUv2Wlsopvii0,85,Accel,440000,succeeded,Regulated Debit,debit,"ACCEL, STAR, VISA",Yes,0.11,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,47,2025-06-18T09:30:35.767Z,pay_UilewcYLvIyAz72hz9Sb,71,Mastercard,555555,succeeded,Credit,credit,N/A,No,0,No,N/A
8ad09564-3cd7-4419-9b22-8c4b11786c27,47,2025-06-18T09:30:38.275Z,pay_3pOFU26eMyKDlhCS9ta4,88,Mastercard,555555,succeeded,Credit,credit,N/A,No,0,No,N/A
8ad09564-3cd7-4419-9b22-8c4b11786c27,47,2025-06-18T09:30:39.869Z,pay_GZIqN08pXNiVrr6YJUPB,7,Accel,500251,succeeded,Unregulated Debit,debit,"ACCEL, STAR, MASTERCARD",Yes,1.82,Yes,false
8ad09564-3cd7-4419-9b22-8c4b11786c27,48,2025-06-18T09:30:22.669Z,pay_pqs5r9TUFcUyKChVvgM2,9,Star,440000,succeeded,Regulated Debit,debit,"STAR, VISA, ACCEL",Yes,0.09,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,48,2025-06-18T09:30:26.298Z,pay_UfArQ2decF7iySpXYigh,9,Star,440000,succeeded,Regulated Debit,debit,"STAR, VISA, ACCEL",Yes,0.09,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,48,2025-06-18T09:30:28.432Z,pay_RFOrjnQr4nUaXbBvvgQH,69,Accel,440000,succeeded,Regulated Debit,debit,"ACCEL, STAR, VISA",Yes,0.11,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,48,2025-06-18T09:30:30.394Z,pay_X826DXpqF5Sjdgg2ajvd,22,Star,440000,succeeded,Regulated Debit,debit,"STAR, ACCEL, VISA",Yes,0.06,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,48,2025-06-18T09:30:32.243Z,pay_L9AfNGKe6TogKiF4Fb2k,61,Accel,440000,succeeded,Regulated Debit,debit,"ACCEL, STAR, VISA",Yes,0.1,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,48,2025-06-18T09:30:34.223Z,pay_4KcYqv90QoccccMkEfYu,50,Accel,440000,succeeded,Regulated Debit,debit,"ACCEL, STAR, VISA",Yes,0.1,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,48,2025-06-18T09:30:35.954Z,pay_lmzIHxnfEakzZ3mING2C,40,Accel,440000,succeeded,Regulated Debit,debit,"ACCEL, STAR, VISA",Yes,0.09,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,48,2025-06-18T09:30:38.202Z,pay_IAM4bNTFwa145jNzPBOP,78,Accel,500251,succeeded,Unregulated Debit,debit,"ACCEL, STAR, MASTERCARD",Yes,0.39,Yes,false
8ad09564-3cd7-4419-9b22-8c4b11786c27,48,2025-06-18T09:30:40.042Z,pay_hLvzDjpNlWVQqHX4VvDV,85,Accel,440000,succeeded,Regulated Debit,debit,"ACCEL, STAR, VISA",Yes,0.11,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,48,2025-06-18T09:30:41.716Z,pay_APqLniKYyReV2uwMcnlW,80,Visa,411111,succeeded,Not Co-badged Debit,debit,N/A,No,0,No,N/A
8ad09564-3cd7-4419-9b22-8c4b11786c27,49,2025-06-18T09:30:22.670Z,pay_ZrNE6XCDCJn1RkcdXcKX,46,Accel,440000,succeeded,Regulated Debit,debit,"ACCEL, STAR, VISA",Yes,0.09,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,49,2025-06-18T09:30:25.324Z,pay_8CH1TuxrE8WdGEF16go8,62,Accel,440000,succeeded,Regulated Debit,debit,"ACCEL, STAR, VISA",Yes,0.11,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,49,2025-06-18T09:30:27.401Z,pay_VNbONxqiswS3oKAOtR6q,86,Accel,440000,succeeded,Regulated Debit,debit,"ACCEL, STAR, VISA",Yes,0.11,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,49,2025-06-18T09:30:29.263Z,pay_dYJB6bPJBFuPORThepYW,34,Nyce,400003,succeeded,Unregulated Debit (Special),debit,"NYCE, PULSE, VISA",Yes,0.22,Yes,false
8ad09564-3cd7-4419-9b22-8c4b11786c27,49,2025-06-18T09:30:31.340Z,pay_OdZkqmAacztzcBOTG00H,7,Visa,400003,succeeded,Global Cheaper (Special),debit,"VISA, PULSE, NYCE",Yes,0,No,false
8ad09564-3cd7-4419-9b22-8c4b11786c27,49,2025-06-18T09:30:33.363Z,pay_lHT39QdMUnUjklH1SKvM,34,Accel,440000,succeeded,Regulated Debit,debit,"ACCEL, STAR, VISA",Yes,0.08,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,49,2025-06-18T09:30:35.218Z,pay_28DG9AtKfrtBxdyxQZDi,62,Visa,411111,succeeded,Not Co-badged Debit,debit,N/A,No,0,No,N/A
8ad09564-3cd7-4419-9b22-8c4b11786c27,49,2025-06-18T09:30:37.016Z,pay_EGj1xnvXV2IP5pxiccoh,20,Accel,500251,succeeded,Unregulated Debit,debit,"ACCEL, STAR, MASTERCARD",Yes,0.8,Yes,false
8ad09564-3cd7-4419-9b22-8c4b11786c27,49,2025-06-18T09:30:38.904Z,pay_9RFN3svNfq1Ll31sovOt,12,Accel,500251,succeeded,Unregulated Debit,debit,"ACCEL, STAR, MASTERCARD",Yes,1.17,Yes,false
8ad09564-3cd7-4419-9b22-8c4b11786c27,49,2025-06-18T09:30:40.751Z,pay_iePf1jaU1ytWJ88ZYZsU,89,Accel,440000,succeeded,Regulated Debit,debit,"ACCEL, STAR, VISA",Yes,0.12,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,50,2025-06-18T09:30:22.671Z,pay_IoCtpcgUuXFy8L0WVwfq,83,Accel,440000,succeeded,Regulated Debit,debit,"ACCEL, STAR, VISA",Yes,0.11,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,50,2025-06-18T09:30:25.193Z,pay_G97qAtxRZc5AkU7Jr9nA,27,Visa,411111,succeeded,Not Co-badged Debit,debit,N/A,No,0,No,N/A
8ad09564-3cd7-4419-9b22-8c4b11786c27,50,2025-06-18T09:30:27.191Z,pay_Dyhvsuht42Jyft3tWMlY,76,Mastercard,555555,succeeded,Credit,credit,N/A,No,0,No,N/A
8ad09564-3cd7-4419-9b22-8c4b11786c27,50,2025-06-18T09:30:28.835Z,pay_eBOuUL2SlVT8LwZmAyno,88,Accel,440000,succeeded,Regulated Debit,debit,"ACCEL, STAR, VISA",Yes,0.11,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,50,2025-06-18T09:30:30.925Z,pay_ImDK4rvaH6ms0WAn7pVP,16,Star,440000,succeeded,Regulated Debit,debit,"STAR, ACCEL, VISA",Yes,0.07,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,50,2025-06-18T09:30:32.692Z,pay_rGAZU35KpMHTDFIMBefz,2,Star,440000,succeeded,Regulated Debit,debit,"STAR, VISA, ACCEL",Yes,0.29,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,50,2025-06-18T09:30:34.542Z,pay_rjqZkm8cGz2jX5OxG1bE,20,Star,440000,succeeded,Regulated Debit,debit,"STAR, ACCEL, VISA",Yes,0.06,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,50,2025-06-18T09:30:36.696Z,pay_o5GmSnvjNhySZSRdw41E,13,Star,440000,succeeded,Regulated Debit,debit,"STAR, VISA, ACCEL",Yes,0.08,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,50,2025-06-18T09:30:38.383Z,pay_q12nt6hUuSMRdNd2Y4fb,49,Accel,440000,succeeded,Regulated Debit,debit,"ACCEL, STAR, VISA",Yes,0.1,Yes,true
8ad09564-3cd7-4419-9b22-8c4b11786c27,50,2025-06-18T09:30:40.270Z,pay_tf9RhDsoaSMsYfejhWJF,28,Accel,440000,succeeded,Regulated Debit,debit,"ACCEL, STAR, VISA",Yes,0.07,Yes,true
